Alpha-3 code,CountryName_CN,Numeric,Year,SDI,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,rank_global_critic,rank_two_stage,rank_change_two_stage_minus_global,abs_rank_change,sdi_difference
GNQ,赤道几内亚,226,2005,0.48548289563484526,0.6535417203023596,0.2049739913891296,0.48380796983831376,0.6084387603580822,0.6395759310410611,0.2150617863068019,0.47741761472142263,0.6090541189694142,0.4852773627596749,5.0,4.0,-1.0,1.0,-0.00020553287517033336
GNQ,赤道几内亚,226,2006,0.48891294136528185,0.5739998333935822,0.21613501328019785,0.5176936062404762,0.6145023094342545,0.5610542480642791,0.22626467780258214,0.5086695144927086,0.6158237021775428,0.4779530356342781,5.0,4.0,-1.0,1.0,-0.01095990573100375
GNQ,赤道几内亚,226,2007,0.49052976064648457,0.6031730195786619,0.21886454071594263,0.5325168016458551,0.5995738894502951,0.5917401500714753,0.22874069319757073,0.5222463600620397,0.5993759843016154,0.4855257969081753,5.0,4.0,-1.0,1.0,-0.005003963738309247
GNQ,赤道几内亚,226,2008,0.4888791084824913,0.6327399225692405,0.19133863539974952,0.5497360153606949,0.5936118120297281,0.6213965934423061,0.19716032789616358,0.5388882301574149,0.5929729305357859,0.4876045205079176,6.0,4.0,-2.0,2.0,-0.0012745879745736932
GNQ,赤道几内亚,226,2009,0.4949626072314621,0.583614655924541,0.20911104036027503,0.5699862085966237,0.6009308981343225,0.5733614214881558,0.21596513613579407,0.5581421799158254,0.6009074510094816,0.4870940471373142,5.0,4.0,-1.0,1.0,-0.007868560094147936
GNQ,赤道几内亚,226,2010,0.49397723480856315,0.5987973366667871,0.2310180064629526,0.5432744829276892,0.5958144540816337,0.588244731920866,0.23623916324807048,0.5332997472427488,0.5953213725487033,0.4882762537400971,6.0,5.0,-1.0,1.0,-0.00570098106846606
GNQ,赤道几内亚,226,2011,0.5037471414509366,0.632125255595617,0.24587411835014972,0.5514794115000238,0.5962892148540622,0.6224523816839285,0.250153008769745,0.5408240224236833,0.5959174237274397,0.5023367091511991,6.0,4.0,-2.0,2.0,-0.001410432299737474
GNQ,赤道几内亚,226,2012,0.5073163250222025,0.6368603450734388,0.25435178270359315,0.5578001542413784,0.5949094911837828,0.6283917962434907,0.25832895034588926,0.5471803134518599,0.5946271428307152,0.5071320507179888,6.0,4.0,-2.0,2.0,-0.00018427430421363855
GNQ,赤道几内亚,226,2013,0.5029612786725012,0.5917209419673286,0.26153369059046905,0.5585335424115075,0.5927748927512844,0.5860024811936513,0.2660226432072845,0.5480073462380692,0.5925706590818172,0.49815078243020555,6.0,6.0,0.0,0.0,-0.0048104962422956254
GNQ,赤道几内亚,226,2014,0.513963210534031,0.5718195539326839,0.29492451909044326,0.5687817488457203,0.5997210761185436,0.5673589296488517,0.30303919018226727,0.5584882224042587,0.6003812807532826,0.507316905747165,6.0,6.0,0.0,0.0,-0.0066463047868660086
GNQ,赤道几内亚,226,2015,0.5060538815845905,0.504445295718215,0.3020321659017323,0.5797297026037687,0.5895819104480408,0.5020783886531247,0.30983037132282454,0.5699626233970623,0.5896509946969037,0.4928805945174788,6.0,7.0,1.0,1.0,-0.013173287067111739
GNQ,赤道几内亚,226,2016,0.4990905202771117,0.4678269035942195,0.3116140867798582,0.5698413775198167,0.5830284659704316,0.46696361229833483,0.3189743230677231,0.5607756891831002,0.5814245331197758,0.48203453941723345,12.0,8.0,-4.0,4.0,-0.01705598085987825
GNQ,赤道几内亚,226,2017,0.4919161031705697,0.45955225497286584,0.30286115780788686,0.5445469553444733,0.5875724833754218,0.45861642169561184,0.3088561023499974,0.5349025555580843,0.586232810935786,0.47215197263486985,17.0,14.0,-3.0,3.0,-0.019764130535699864
GNQ,赤道几内亚,226,2018,0.4983618441430286,0.455595921041055,0.3201970843371218,0.5478580768187962,0.5922478009330211,0.45476414346937544,0.32498524408134627,0.5400898061097832,0.5917831415460962,0.47790558380165027,16.0,12.0,-4.0,4.0,-0.02045626034137832
GNQ,赤道几内亚,226,2019,0.5033933840076649,0.44754415018847504,0.34454332213983696,0.5510449857012354,0.5903934931431142,0.44711070615421217,0.3479746537620225,0.543439107949552,0.5900603900193169,0.48214621447127587,14.0,10.0,-4.0,4.0,-0.021247169536389
GNQ,赤道几内亚,226,2020,0.5028157198649124,0.41365333424280093,0.3704030242903683,0.5493326615505648,0.5842137165675807,0.4153747176629419,0.37272037305500905,0.541304225904073,0.5831597388260515,0.47813976386201884,17.0,16.0,-1.0,1.0,-0.024675956002893518
GNQ,赤道几内亚,226,2021,0.504545273131011,0.4239975937315295,0.3902964904283601,0.5355797091637315,0.5810953147002937,0.4260687647182023,0.3925980870024533,0.5274814067383495,0.5794812426441581,0.4814073752757908,17.0,16.0,-1.0,1.0,-0.023137897855220246
ETH,埃塞俄比亚,231,2001,0.35190839491909165,0.23641710873431052,0.2728940777363138,0.3927135927015124,0.4342145699958996,0.24086549470865404,0.2872071926217973,0.39473848969761777,0.4469987912766039,0.34245249207616824,41.0,44.0,3.0,3.0,-0.009455902842923414
ETH,埃塞俄比亚,231,2002,0.3512386273162654,0.23679999207399047,0.28129050205583145,0.37847198493826134,0.4336269440725272,0.24070060792945175,0.29594530039211286,0.38065384910694466,0.44636260593275656,0.3409155908403165,41.0,44.0,3.0,3.0,-0.010323036475948899
ETH,埃塞俄比亚,231,2003,0.34474512131860163,0.23262486063653756,0.28992863408005604,0.33980397493701325,0.4325424740212515,0.23626846140112595,0.30470149117986556,0.34246156430295344,0.4451634826729381,0.3321487498892207,42.0,44.0,2.0,2.0,-0.012596371429380915
ETH,埃塞俄比亚,231,2004,0.3485747730238959,0.2411291780716713,0.28095140922508666,0.37004555465460004,0.42986331710371856,0.24587115513034294,0.29678197901270453,0.3722246731352427,0.44271744765494303,0.33939881373330827,42.0,44.0,2.0,2.0,-0.00917595929058762
ETH,埃塞俄比亚,231,2005,0.36217213521923003,0.2290457873845127,0.31746214955951196,0.3911696480529932,0.4298765409641557,0.23392030805624064,0.3359806552923729,0.39293570470499906,0.44260052364357555,0.35135929792429704,42.0,44.0,2.0,2.0,-0.010812837294932987
ETH,埃塞俄比亚,231,2006,0.3681382923543835,0.22953357211247002,0.32024131768096814,0.4102672338143406,0.43285565965852624,0.23435825620118156,0.3397223968510685,0.41169774927079755,0.4454235989557261,0.3578005003196934,42.0,44.0,2.0,2.0,-0.010337792034690096
ETH,埃塞俄比亚,231,2007,0.3725519628243851,0.24391160543402265,0.33171720549214595,0.4097579657624588,0.4307760238372937,0.24839047971880596,0.35140052021217716,0.4110281885561368,0.44299535827546943,0.36345363669064734,41.0,43.0,2.0,2.0,-0.009098326133737733
ETH,埃塞俄比亚,231,2008,0.37338287837844014,0.23688094936325463,0.3261058571128015,0.42378506076797123,0.4320806389486334,0.24141089977307212,0.3467095608690852,0.42478912713084604,0.44442717738713416,0.36433419129003436,42.0,42.0,0.0,0.0,-0.009048687088405782
ETH,埃塞俄比亚,231,2009,0.3802689127300801,0.23506087082137314,0.3411586765534485,0.4347684957655575,0.43314984449185595,0.23966285729788095,0.36158373728123,0.4355594604711114,0.44559694325155474,0.3706007495754443,40.0,43.0,3.0,3.0,-0.009668163154635812
ETH,埃塞俄比亚,231,2010,0.3900903186901582,0.25565964492018384,0.3596620519244278,0.4414771974082276,0.4338315709185192,0.26016394950210925,0.38110709273452326,0.44210258678405223,0.4459064741801321,0.3823200258002042,40.0,40.0,0.0,0.0,-0.007770292889954011
ETH,埃塞俄比亚,231,2011,0.3939374759099499,0.25209294233206453,0.35650492650707694,0.441962543942184,0.4479653840347436,0.25630636639888055,0.3778855437003196,0.44250228597483304,0.4593545380349107,0.384012183527236,39.0,39.0,0.0,0.0,-0.00992529238271389
ETH,埃塞俄比亚,231,2012,0.4031928888370711,0.23927399206077407,0.38453895604097016,0.45166615382839437,0.4497487751167867,0.24355393114346335,0.4048679063484018,0.45202413668682073,0.4612299944135682,0.3904189921480635,39.0,39.0,0.0,0.0,-0.01277389668900758
ETH,埃塞俄比亚,231,2013,0.4089431531207029,0.2442929048062302,0.39736689002625936,0.4573512502756317,0.45007110316580595,0.2490657644514499,0.41736808879213855,0.45755454634699105,0.46142334488154974,0.3963529361180323,38.0,37.0,-1.0,1.0,-0.0125902170026706
ETH,埃塞俄比亚,231,2014,0.41131105885536495,0.23559539025486323,0.3984566494754934,0.46234828403521655,0.45596682841017894,0.24054473106138624,0.4182544949606576,0.46241230537850747,0.4678180541639254,0.3972573963911192,38.0,38.0,0.0,0.0,-0.014053662464245775
ETH,埃塞俄比亚,231,2015,0.4238392867301564,0.23091292122119886,0.4437450053265311,0.46916898573263305,0.45148262359925806,0.23608686053962225,0.46412399159678186,0.4690744832587461,0.4627603500083278,0.40801142135086954,36.0,37.0,1.0,1.0,-0.015827865379286876
ETH,埃塞俄比亚,231,2016,0.4328685419017954,0.23099523225818738,0.4665345291313947,0.4735657628923874,0.4552729432925977,0.23614165727132008,0.4863470037543116,0.47337252653488027,0.46666464720021716,0.41563145869018225,33.0,36.0,3.0,3.0,-0.017237083211613158
ETH,埃塞俄比亚,231,2017,0.4433067349839933,0.2389832125699011,0.45737576315440037,0.48042374411668975,0.48452202469352534,0.24397616079790813,0.47794978787861153,0.4800909408960929,0.4941819545752319,0.42404971103696115,31.0,35.0,4.0,4.0,-0.01925702394703216
ETH,埃塞俄比亚,231,2018,0.4463120386856177,0.23933273302783062,0.4568919007944537,0.4910148193760357,0.4869518823774385,0.24407774781230046,0.4770044744555722,0.49053273773070005,0.4968141986528615,0.42710728966285855,31.0,36.0,5.0,5.0,-0.01920474902275915
ETH,埃塞俄比亚,231,2019,0.4479098385969633,0.24149328564151726,0.4557263954171966,0.4954861056100696,0.48893108817843567,0.2463362737207402,0.47575251334907187,0.49489160768431223,0.4989513077106095,0.42898292561618345,32.0,33.0,1.0,1.0,-0.018926912980779864
ETH,埃塞俄比亚,231,2020,0.45075112844007204,0.24637562634407154,0.4639321247370619,0.4979051075002167,0.48693345000405075,0.25087549493771344,0.483259801675241,0.4972684349802674,0.4968043822908422,0.432052028471016,32.0,33.0,1.0,1.0,-0.018699099969056054
ETH,埃塞俄比亚,231,2021,0.4583835201613747,0.2443101999980445,0.49063663238897615,0.4980910802236772,0.4869160462649963,0.24878966033583208,0.5092226308656309,0.49742094005426213,0.49678066482388933,0.4380534740199036,31.0,33.0,2.0,2.0,-0.020330046141471103
ERI,厄立特里亚,232,2001,0.34341597824443887,0.3265863264646969,0.3047966330136941,0.4982771197272453,0.2848066454910787,0.3492876052968624,0.3226310641134767,0.4975351427157938,0.3065075844214206,0.3689903491368884,43.0,36.0,-7.0,7.0,0.025574370892449516
ERI,厄立特里亚,232,2002,0.35063821683854296,0.3290219799265464,0.32494825219266793,0.5052880882709129,0.28335408723023653,0.34950710869960555,0.3442063677926979,0.5044558359271293,0.3049621691585617,0.3757828703944986,42.0,35.0,-7.0,7.0,0.02514465355595563
ERI,厄立特里亚,232,2003,0.3395358919312744,0.283502086603084,0.3079551695659394,0.4950158912711148,0.2806660273281775,0.3043415610641753,0.32782781443853903,0.4943936549542778,0.301994037394393,0.35713926696284626,43.0,40.0,-3.0,3.0,0.017603375031571833
ERI,厄立特里亚,232,2004,0.3443871979425115,0.2940349238334025,0.30972994167696954,0.5045057787495295,0.2843372720720695,0.31542378968448925,0.3296809658427996,0.5036282403806761,0.30523874286558333,0.36349293469338706,43.0,41.0,-2.0,2.0,0.019105736750875568
ERI,厄立特里亚,232,2005,0.34602698921810565,0.3077070748412437,0.3138565964557043,0.50443331603425,0.2835411100751051,0.3300455551071449,0.33452354579631993,0.5035477363803648,0.30440139063743943,0.3681295569803173,43.0,41.0,-2.0,2.0,0.022102567762211645
ERI,厄立特里亚,232,2006,0.3513080536917343,0.2990834426000581,0.3246316414299251,0.5091297560561954,0.2870046709972729,0.3208645524501834,0.3453759902742819,0.5082528168374351,0.3081842638034829,0.3706694058413458,43.0,41.0,-2.0,2.0,0.019361352149611488
ERI,厄立特里亚,232,2007,0.3550051181241018,0.30724506806527246,0.33678912481212503,0.5089375303334753,0.2861682412775134,0.3295641158756438,0.35715241673949466,0.5080562636909163,0.3072877761810487,0.37551514312177586,43.0,40.0,-3.0,3.0,0.02051002499767407
ERI,厄立特里亚,232,2008,0.3510542865322319,0.2705245102208829,0.337249973361002,0.5029619722387855,0.28453512731316116,0.29058448320468927,0.3571644155746224,0.5023794995676069,0.30551350789056364,0.3639104765593706,43.0,43.0,0.0,0.0,0.01285619002713867
ERI,厄立特里亚,232,2009,0.35301303713780824,0.3013204647845218,0.33015208663563045,0.509453225227815,0.2866486813357197,0.3233459845444492,0.3504920646622592,0.5087283123845467,0.30786361010165053,0.3726074929232264,43.0,42.0,-1.0,1.0,0.019594455785418186
ERI,厄立特里亚,232,2010,0.3547164801575655,0.30553603286301645,0.33707946989584453,0.5119917991941603,0.2837246486343896,0.32780815535632557,0.3574781869686312,0.5111928573083732,0.30458924211319566,0.3752671104366314,43.0,42.0,-1.0,1.0,0.020550630279065896
ERI,厄立特里亚,232,2011,0.3419869227365175,0.40561558965928585,0.3371367608527264,0.43896448887875317,0.2812783053859071,0.4238669209879108,0.35759488913901394,0.4405660484620722,0.30196793832719027,0.3809989492290468,45.0,40.0,-5.0,5.0,0.03901202649252933
ERI,厄立特里亚,232,2012,0.3525454880838922,0.331688352142534,0.34502974522544294,0.4900017481885447,0.28178313121847215,0.35247058302626866,0.36551312328094393,0.4899513435862968,0.3025187359461588,0.377613446459917,44.0,41.0,-3.0,3.0,0.025067958376024824
ERI,厄立特里亚,232,2013,0.3519805316301123,0.33484544391549054,0.3491496864062507,0.48335882740571223,0.280797265533745,0.35552700096049833,0.36954636771754834,0.4835406761714077,0.3014410107556748,0.3775137639012823,44.0,41.0,-3.0,3.0,0.025533232271169992
ERI,厄立特里亚,232,2014,0.3571077328093247,0.3380025356884465,0.3517213618461611,0.48987922957568597,0.28725120556959194,0.3585834188947274,0.3722757162002865,0.49001343869780667,0.30846142016733646,0.3823334984900393,45.0,43.0,-2.0,2.0,0.025225765680714607
ERI,厄立特里亚,232,2015,0.35554079096105523,0.3411596274614022,0.36263781151368785,0.47910258194205113,0.281239402890774,0.3616398368289565,0.3829934201686348,0.4795987987400152,0.3019135524057506,0.3815364020358393,45.0,43.0,-2.0,2.0,0.025995611074784042
ERI,厄立特里亚,232,2016,0.35624555005947783,0.34431671923435886,0.36244212135223297,0.47826403450172017,0.2831613191056677,0.3646962547631862,0.3826954699682669,0.4788311172791725,0.30398146270885595,0.3825510761798704,45.0,43.0,-2.0,2.0,0.026305526120392553
ERI,厄立特里亚,232,2017,0.35662665260085036,0.3474738110073147,0.3752243406092743,0.4715985848364769,0.2781738568232249,0.36775267269741524,0.39465799157373266,0.47241986508308265,0.29853484160398797,0.3833413427395546,45.0,44.0,-1.0,1.0,0.026714690138704256
ERI,厄立特里亚,232,2018,0.3596171329523547,0.3506309027802706,0.37770126224592704,0.47249386424498246,0.2827214956836463,0.3708090906316443,0.39620112582484557,0.4733228101687282,0.3032707130862818,0.3859009349278749,45.0,44.0,-1.0,1.0,0.026283801975520216
ERI,厄立特里亚,232,2019,0.3662536036418076,0.35378799455322707,0.3967398780867317,0.4704938928927046,0.28573750271447057,0.3738655085658739,0.41362922918176614,0.47141722667455566,0.3064558905701398,0.3913419637480839,45.0,42.0,-3.0,3.0,0.025088360106276297
ERI,厄立特里亚,232,2020,0.3739792789454922,0.356945086326183,0.41919374699380163,0.469467050917381,0.288357403236707,0.37692192650010303,0.4346399613648132,0.47067573589379574,0.3093209876870935,0.3978896528614514,45.0,41.0,-4.0,4.0,0.023910373915959182
ERI,厄立特里亚,232,2021,0.3752747387481455,0.3600996430117766,0.4238511634673926,0.46684451117050557,0.28920408461330877,0.3799756104400052,0.4388700121589469,0.4681364435609129,0.31016900044304,0.39928776665072624,45.0,41.0,-4.0,4.0,0.024013027902580752
DJI,吉布提,262,2001,0.3112989016423163,0.39023021550144427,0.29836618307624485,0.5795647711956171,0.17292827854667633,0.3978575124047517,0.31219622701433314,0.5732468910380946,0.1937828888722818,0.3692708798323653,45.0,35.0,-10.0,10.0,0.05797197819004901
DJI,吉布提,262,2002,0.3106359776973098,0.39129295174595874,0.2960869787111077,0.5790464993471001,0.1732666175750052,0.39885907911860446,0.30984899096332336,0.5727810989102128,0.1941501198194042,0.3689098222028862,45.0,38.0,-7.0,7.0,0.05827384450557643
DJI,吉布提,262,2003,0.3247588095462327,0.3952085135795083,0.3391417372415231,0.5782611675374058,0.17302272580125613,0.4028835561245868,0.3552197959236253,0.5719975477372715,0.19392201908894993,0.3810057297186084,45.0,33.0,-12.0,12.0,0.0562469201723757
DJI,吉布提,262,2004,0.3250573674012234,0.3314788631852819,0.351005915066897,0.5798864259318289,0.1719106381054057,0.33781166408796215,0.36751580022491365,0.5736180539634574,0.19269060110910313,0.3679090298463591,45.0,39.0,-6.0,6.0,0.04285166244513572
DJI,吉布提,262,2005,0.32856995026469243,0.3433639702235391,0.3581652232974177,0.5808882233996409,0.17263492420735363,0.3499649115316133,0.3750104914462331,0.5746675595199919,0.19350211986656918,0.37328627059110187,45.0,40.0,-5.0,5.0,0.04471632032640943
DJI,吉布提,262,2006,0.3316356523102593,0.3240979342255668,0.36646679025288564,0.5823763927499762,0.17528649131755505,0.33002644878550513,0.3835075043434347,0.5761896278107581,0.19658828569730694,0.37157796665925125,45.0,40.0,-5.0,5.0,0.039942314348991925
DJI,吉布提,262,2007,0.3320470538815704,0.23022984054191775,0.3801680216341434,0.5821464938308955,0.17798550910981215,0.23417378036462522,0.39787210371576043,0.5759544023601377,0.20021389547856122,0.3520535454797712,45.0,44.0,-1.0,1.0,0.020006491598200782
DJI,吉布提,262,2008,0.33241248695492953,0.21845922132263046,0.3912669741548833,0.5805580738718535,0.1723045354992546,0.22213658144610757,0.4087591897690915,0.5743098059172249,0.19339202763375105,0.34964940119154375,44.0,44.0,0.0,0.0,0.01723691423661422
DJI,吉布提,262,2009,0.34148844032076137,0.3011833091283863,0.3977256370672787,0.5832347085849197,0.17686210521345988,0.3065830915549438,0.41478774190859063,0.5770604575635978,0.19881710932649713,0.3743121000884074,45.0,40.0,-5.0,5.0,0.03282365976764601
DJI,吉布提,262,2010,0.3462940403126404,0.35966519001217595,0.40495115899948153,0.5809121785566576,0.17614049704632678,0.36630194639912417,0.42162738394198207,0.5747055375630716,0.19805134424886,0.39017155303825946,44.0,37.0,-7.0,7.0,0.04387751272561907
DJI,吉布提,262,2011,0.34435635422856675,0.26553056176837053,0.41421276198028495,0.5876181771877139,0.17311896224860618,0.2701286128572633,0.43060715051176474,0.5814401443323399,0.19524225011783855,0.3693545394548016,44.0,43.0,-1.0,1.0,0.02499818522623487
DJI,吉布提,262,2012,0.34351705604449123,0.28568101278951336,0.4144098043727878,0.586689049194398,0.16865575496116975,0.29051212304297525,0.43071390033732926,0.580322183302094,0.1902135396966052,0.3729404365947509,45.0,42.0,-3.0,3.0,0.02942338055025967
DJI,吉布提,262,2013,0.33785600515173675,0.20894002329450143,0.4251104066580975,0.5413974954520848,0.18905590361938235,0.2142063288008684,0.44095324654965623,0.5384473999308884,0.2102720583732074,0.3509697584136551,45.0,45.0,0.0,0.0,0.013113753261918326
DJI,吉布提,262,2014,0.3657741404103173,0.40104003223462037,0.43633045684504695,0.541868155599311,0.1946439564702152,0.40813510311685924,0.4515780788683116,0.5387695393305362,0.2163670973900323,0.40371245467643485,44.0,37.0,-7.0,7.0,0.037938314266117545
DJI,吉布提,262,2015,0.36965399947900984,0.41586492149584503,0.4468584518083797,0.5440281752105839,0.19016922651290225,0.42287622435723565,0.46148211175572457,0.5409728583338812,0.21158580356208556,0.4092292495022317,44.0,36.0,-8.0,8.0,0.039575250023221875
DJI,吉布提,262,2016,0.37928353389950115,0.4571691824551777,0.4536499155682234,0.5478029769829336,0.1939993539172512,0.4594961488806493,0.46751370010638665,0.5446621966414263,0.21582001005088636,0.4218730139198371,43.0,34.0,-9.0,9.0,0.04258948002033597
DJI,吉布提,262,2017,0.3964911280775509,0.5359513036699782,0.4791569398959089,0.5501041104612574,0.19077396557167386,0.534925821727367,0.4895670053802361,0.5469492680816485,0.2123638651587349,0.4459514900869967,43.0,26.0,-17.0,17.0,0.04946036200944581
DJI,吉布提,262,2018,0.41705340009541303,0.5911753146263483,0.5177723938181353,0.551592283894935,0.19514268612913255,0.5891882636785983,0.5308077072698429,0.5484032001664396,0.2169102797869704,0.47132736272546283,39.0,16.0,-23.0,23.0,0.0542739626300498
DJI,吉布提,262,2019,0.4229012605745005,0.6218752398933226,0.5228743780998621,0.5517449807028781,0.1958747165472815,0.6197152374389538,0.5358101666195815,0.5484265224846168,0.2175925738934341,0.4803861251091466,40.0,14.0,-26.0,26.0,0.057484864534646074
DJI,吉布提,262,2020,0.42114035262110017,0.5973815501266454,0.5235874383632858,0.5541938118683922,0.19791763439056587,0.6080618331507539,0.5363296222975671,0.5508948060497498,0.21988151739941925,0.47879194472437253,40.0,15.0,-25.0,25.0,0.057651592103272364
DJI,吉布提,262,2021,0.42271611791078056,0.5942392012552982,0.5249026642840056,0.5545946995786089,0.2020873393756652,0.6021431538976478,0.5374268847946194,0.5511634837721036,0.22427094437831413,0.4787511167106712,40.0,18.0,-22.0,22.0,0.056034998799890656
GAB,加蓬,266,2001,0.48731284115127754,0.54398274260643,0.39717054228895865,0.6235731590761525,0.46144037997900816,0.5382351598385511,0.4142996364247084,0.6190547460613721,0.4685559077606905,0.5100363625213306,3.0,3.0,0.0,0.0,0.022723521370053013
GAB,加蓬,266,2002,0.5379943376386271,0.5172541093003598,0.40290286069313064,0.6177296418877248,0.6090268617669806,0.5123476001693688,0.41914973418333573,0.6133650689230222,0.6122586092576207,0.5392802531333368,1.0,1.0,0.0,0.0,0.0012859154947096885
GAB,加蓬,266,2003,0.5401800816172592,0.528218468072094,0.40709004553400296,0.6153762472110169,0.6090249711522807,0.5230461742270933,0.42297986611848387,0.6110797031974119,0.612228757869194,0.5423336253530457,2.0,2.0,0.0,0.0,0.0021535437357865783
GAB,加蓬,266,2004,0.5388422596956801,0.5205263232411699,0.4166303117329574,0.6101100589068282,0.6034385160255292,0.515276323016446,0.4314122698096254,0.6061292369598421,0.6061637325162017,0.5397453905755287,2.0,1.0,-1.0,1.0,0.0009031308798486126
GAB,加蓬,266,2005,0.5447844863349312,0.538791759198975,0.43079977084178683,0.5917472501264942,0.6122342473028922,0.5329166607266962,0.4441243583842329,0.5882185207102115,0.6157921309626145,0.5452629176959388,2.0,1.0,-1.0,1.0,0.0004784313610076696
GAB,加蓬,266,2006,0.5444698226185882,0.5140978614379935,0.44435714952806105,0.5821076511950289,0.6148731113469298,0.5097512474230026,0.45748235219806255,0.5788112275206276,0.6185476089874885,0.5411481090322953,2.0,1.0,-1.0,1.0,-0.0033217135862929625
GAB,加蓬,266,2007,0.5540668447677222,0.5369278683869944,0.46485394768563865,0.5770598179279268,0.6192765958370294,0.5330881163450654,0.4777271447381524,0.5739303497425279,0.6213530658249288,0.5515246691626686,2.0,1.0,-1.0,1.0,-0.0025421756050535427
GAB,加蓬,266,2008,0.5500998438635147,0.53898175529423,0.4704716455386999,0.5666788680593878,0.6090585065881998,0.534082845923569,0.4827671677814151,0.5638651710887461,0.610059917813054,0.5476937756516961,2.0,1.0,-1.0,1.0,-0.002406068211818657
GAB,加蓬,266,2009,0.5642244896497441,0.4714574007484264,0.48317790114580694,0.5723192908929835,0.65875872993513,0.4696340659062337,0.4938785251332107,0.5693305053118654,0.6588657267640047,0.5479272057788286,1.0,1.0,0.0,0.0,-0.016297283870915558
GAB,加蓬,266,2010,0.5710439649740621,0.5266065751621586,0.4992510060427334,0.5584709232324847,0.6524785779096675,0.5226311873176667,0.5092331905990787,0.5557208006582997,0.6517620488435091,0.5598368068546385,2.0,1.0,-1.0,1.0,-0.011207158119423521
GAB,加蓬,266,2011,0.5820703279627412,0.5111279202369124,0.5384198595766009,0.5668013399957154,0.6518631200971837,0.5080413559116645,0.5445872270935499,0.5638009654950507,0.6510613670216391,0.566872728880476,2.0,2.0,0.0,0.0,-0.015197599082265145
GAB,加蓬,266,2012,0.5876587149852641,0.5323135418420252,0.5518521483135166,0.5654354973979442,0.6494546643282988,0.5280502353497147,0.5574373589956165,0.561897559636243,0.6482031161165652,0.5738970675245348,2.0,2.0,0.0,0.0,-0.013761647460729276
GAB,加蓬,266,2013,0.5886256801345016,0.5327533960405603,0.5670953400345298,0.5581207496332408,0.6438159043794319,0.528573949038097,0.5712278743032062,0.5547083408028601,0.6420568026453233,0.5741417416973716,2.0,2.0,0.0,0.0,-0.014483938437129917
GAB,加蓬,266,2014,0.5949928422494803,0.5310978741716185,0.5752715986025856,0.5663386234905141,0.6505578166798308,0.5271335004372276,0.5781375503543901,0.5624625750097432,0.649431109718139,0.579291183879875,2.0,1.0,-1.0,1.0,-0.015701658369605354
GAB,加蓬,266,2015,0.5935835494247765,0.5162097162172573,0.576395224709801,0.5756998834844906,0.6457834513600148,0.5129096793493757,0.5788634821631516,0.5715718140717323,0.6442995549376026,0.5769111326304656,2.0,2.0,0.0,0.0,-0.016672416794310974
GAB,加蓬,266,2016,0.5974754331837782,0.5190148478384022,0.5898172694020261,0.5759472159150612,0.6444484400569507,0.5162288084870357,0.5914344373495752,0.5718647355775159,0.6428961699914301,0.5806060378513892,2.0,1.0,-1.0,1.0,-0.01686939533238896
GAB,加蓬,266,2017,0.5898793662549345,0.4706779968590374,0.5790235585762094,0.5702913843282533,0.6530699889559755,0.4714122437671687,0.5822279651927007,0.5662499799653168,0.6522231882481712,0.5680283442933394,2.0,2.0,0.0,0.0,-0.021851021961595163
GAB,加蓬,266,2018,0.5950987310831762,0.4852304856467925,0.5905538873070937,0.5696457270802054,0.6531743604039638,0.48500756333376205,0.5925667983942431,0.5660838542402888,0.6525944585996342,0.574063168641982,2.0,2.0,0.0,0.0,-0.0210355624411942
GAB,加蓬,266,2019,0.5976529693847938,0.4806228712637281,0.6002242931571088,0.5729969842197284,0.6521010196236712,0.48125043847134896,0.6018443317895776,0.5693684717142244,0.6516025534630018,0.5760164488595382,2.0,2.0,0.0,0.0,-0.021636520525255665
GAB,加蓬,266,2020,0.5972846646875651,0.48423492826075154,0.6015507427697384,0.5735181393732943,0.6484087313921265,0.4845887483461192,0.6019747249959941,0.5698346637297629,0.6476771250066927,0.5760188155196423,3.0,2.0,-1.0,1.0,-0.021265849167922846
GAB,加蓬,266,2021,0.5975478114075577,0.4730256600654314,0.6085323872884523,0.5686042273506151,0.6503610521765524,0.47460004199475264,0.608378244320048,0.5651937834672827,0.6498452989180451,0.5745043421750321,3.0,2.0,-1.0,1.0,-0.02304346923252565
GMB,冈比亚,270,2001,0.4263596218658548,0.2489148602332462,0.32042649225469316,0.5278018204809193,0.5180175236424377,0.25472380332077493,0.3374810861826095,0.5263059189641626,0.530502684911496,0.41225337334476075,15.0,16.0,1.0,1.0,-0.014106248521094045
GMB,冈比亚,270,2002,0.42571090854427585,0.2395285668676634,0.32577527200413053,0.5241644954865452,0.5173937147343218,0.24436794198780262,0.3432072418305434,0.522730128670806,0.5299005053166733,0.4100514544514564,17.0,19.0,2.0,2.0,-0.015659454092819436
GMB,冈比亚,270,2003,0.4309754847130408,0.252425180332008,0.3383486354302687,0.5186763998163825,0.5201612348600669,0.2579833325896719,0.35665763683524304,0.5172736004235867,0.5325054672203011,0.4161050092672007,16.0,18.0,2.0,2.0,-0.014870475445840137
